,id,user id, created_at,favorite_count,retweet_count,place,text
0,1491244920937402371,1471492150848200712,2022-02-09 02:57:49+00:00,0,0,,"RT @Gina52939786: I will send to 10 people 2.7 #ETH with 10 Free #NFT
You must  Follow &amp; RT | 24 hours⏰
Drop your $ETH wallet address👇"
1,1491244920849702913,1445473858555842568,2022-02-09 02:57:49+00:00,0,0,,"RT @onlysenna_: NFTea &amp; Coffee ☕ Episode 13 - Reminder for tomorrow

🎙 Hosted on Twitter Spaces and recorded for Spotify and YouTube

Topic…"
2,1491244923512893444,1340367063559356416,2022-02-09 02:57:50+00:00,0,0,,"RT @robot_concept: 🎁🔥 C'EST REPARTI 🔥🎁

À gagner,  500 euros en crypto ou NFT !!!😱💥

Pour participer :

- Like ❤️ + RT 🔁 
- Follow @robot_c…"
3,1491244925069176834,1487103493827870725,2022-02-09 02:57:50+00:00,0,0,,"RT @klaraliron: This is the state of all things #DeFi this week as these TOP Protocols have seen Interstellar Leaps in TVL🚀☄️

With a big i…"
4,1491244925169840129,1452575136075456513,2022-02-09 02:57:50+00:00,0,0,,"@DelCrxpto For #Eth , that’s cheap!"
5,1491244925778010114,1408972977413115913,2022-02-09 02:57:50+00:00,0,0,,"This is definitely going to be HUGE! as the team has been an inspiration in their innovative approaches towards achieving the project goals and visions , I am so glad to be part of this.🥰🥰❤️💙🚀

@HaikalII2
@iswinn92
@mekurniawati"
6,1491244930173652992,1450334059658317825,2022-02-09 02:57:52+00:00,0,0,,"RT @klaraliron: This is the state of all things #DeFi this week as these TOP Protocols have seen Interstellar Leaps in TVL🚀☄️

With a big i…"
7,1491244930244972545,1372750552749068291,2022-02-09 02:57:52+00:00,0,0,,"RT @AirdropDet: 🔍 New #Airdrop: Zetly

💲Reward: Up to 4,285 ZET (~$30) + 5M ZET (~$35K) referral pool

🔴 Start the airdrop bot https://t.co…"
8,1491244931436118016,1488763954428104706,2022-02-09 02:57:52+00:00,0,0,,"@davidgokhshtein @EverRise The greatest division of wealth of the century, will soon take place with the BlueSparrow💯💥

#ETH
#BlueSparrow
#BlueSparrowtoken
#BlueSparrowCommunity
#BestDrawToken
#Bluesparrowcharity
@BlueSparrowETH
#web3
#Bitcoin
@BluesparrowC
T"
9,1491244932769939456,1469414855417466892,2022-02-09 02:57:52+00:00,0,0,,"RT @CoinnCorner: #Huobi Borsası bugün⬇️

$UPI  #pawtocol

$GLMR #MoonbeamNetwork

$MOVR #MoonriverNW 

coinlerini listeleyecek. #Huobi fırs…"
10,1491244933168398336,1445426373649072129,2022-02-09 02:57:52+00:00,0,0,,Hi Everyone please buy these guys please bid for these please #ETH #ElonMusk #JeffBezos #rich #BNB #busd #Help #BUSDBuffet #Binance #BinanceDog #0.1 ETH #cryptopunks @MrBeast @elonmusk @nayibbukele @DonCryptoGringo https://t.co/LIETuFqx0d
11,1491244934598623234,1395225163394805760,2022-02-09 02:57:53+00:00,0,0,,"RT @TikiTuka_: 🎁#NFTGiveaway 🎁

🏆 x1 #NFT
🏆 x5 free mints
🏆 x10 WL spots 

❕Rules :

1️⃣Follow Me + @ @HorseDoodsNFT
2️⃣RT &amp; Like
3️⃣Tag Fr…"
12,1491244934594445313,2906602433,2022-02-09 02:57:53+00:00,0,0,,"RT @karaholiday17: Partnered with @EtherealartNFT to 
giveaway 10 WL spots &lt;3

40k discord in 48 hours
Known artist 1.1 million followers…"
13,1491244934888050691,1460222466798678022,2022-02-09 02:57:53+00:00,0,0,,"RT @CryptoRonnin: These NFT's Mine #Bitcoin 

To celebrate their launch, They are giving away: $1000 SOL and 3x NFT's

- Joint ownership in…"
14,1491244936007946240,1420354161556791297,2022-02-09 02:57:53+00:00,0,0,,"RT @AirdropDet: 🔍 New #Airdrop: Zetly

💲Reward: Up to 4,285 ZET (~$30) + 5M ZET (~$35K) referral pool

🔴 Start the airdrop bot https://t.co…"
15,1491244936515428357,1124718928092000256,2022-02-09 02:57:53+00:00,0,0,,"Come participate in a free to enter competition for $10,000 in #ETH 

#NFTs #NFT"
16,1491244937278459904,1473953100457078784,2022-02-09 02:57:53+00:00,0,0,,"RT @moonlight_bsc: Ultimate giveaway before Bubble Maps V2 🙌

$1,000 Moonlight for 10 winners 

💖 Follow @Moonlight_bsc
🔄 Retweet
💬 Comment…"
17,1491244938268647427,1451715416364048386,2022-02-09 02:57:53+00:00,0,0,,"RT @CoinnCorner: #MEXCGlobal Borsası 9 Şubat saat 10:00'da $DNL #Dinoland listeliyor.
İlk listeleme olacak ve öncesinde #Kickstarter olacak…"
18,1491244938688069632,1296001825435299846,2022-02-09 02:57:54+00:00,0,0,,RT @Cryptwallstreet: I'm giving away my OTTY #NFT worth 10 #ETH or $30K to one lucky follower 🚀 @OttyNFT @defi_holdings #NFTCommmunity #NFT…
19,1491244940382605315,1487342824639143941,2022-02-09 02:57:54+00:00,0,0,,"RT @TikiTuka_: 🎁#NFTGiveaway 🎁

🏆 x1 #NFT
🏆 x5 free mints
🏆 x10 WL spots 

❕Rules :

1️⃣Follow Me + @ @HorseDoodsNFT
2️⃣RT &amp; Like
3️⃣Tag Fr…"
20,1491244940705558529,1408972977413115913,2022-02-09 02:57:54+00:00,0,0,,"RT @AirdropStario: 💧 Punisher Airdrop 💧

🏆 Task:          ➕ Up to 6000 PNSR (~$40)

👨‍👩‍👧 Referral:   ➕ 300 PNSR (~$2)

🔛 Airdrop Link &amp; In…"
21,1491244941577965569,1330152158503833601,2022-02-09 02:57:54+00:00,0,0,,"RT @AirdropStario: 💧 UnitedEmirateCoin Airdrop 💧

🏆 Task:          ➕ Up to 1000 UEC (~$80)

👨‍👩‍👧 Referral:   ➕ 50 UEC (~$4)

🔛 Airdrop Lin…"
22,1491244943373127681,1358247498754625538,2022-02-09 02:57:55+00:00,0,0,,"RT @CryptoRonnin: These NFT's Mine #Bitcoin 

To celebrate their launch, They are giving away: $1000 SOL and 3x NFT's

- Joint ownership in…"
23,1491244943884812292,1359037036498477057,2022-02-09 02:57:55+00:00,0,0,,"Great
@bitlocus 
@DcashOfficial 
@Airdrop_Announc 
#NFT #Metaverse #web3 #MetaBell"
24,1491244944174219264,937700847793917952,2022-02-09 02:57:55+00:00,0,0,,"With the news of @Dsabonis11 being moved to the @SacramentoKings, Goga should be grabbed in all 12-tram leagues!💪

Lots can still happen between now and Thursday's #tradedeadline, but at the moment, this looks like a solid add!👐

#NBATradeDeadline #Pacers #NBA #NBADFS #convoy"
25,1491244944777904131,1388754481320382467,2022-02-09 02:57:55+00:00,0,0,,https://t.co/1UtwzZsAZM #dragonball #dragonballz #dragonballsuper #vegeta #goku #supersaiyan #manga #anime #japanese #sketch #dccomics $SHIB #SHIBARMY #btc #bitcoin #Goku #gym #gymlife #gymgirls #tshirts #tshirtshop #tshirtprinting 2022-02-09 02:57:55.383813
26,1491244946023927808,1442698470062637058,2022-02-09 02:57:55+00:00,0,0,,"RT @AirdropDet: 🔍 New #Airdrop: Zetly

💲Reward: Up to 4,285 ZET (~$30) + 5M ZET (~$35K) referral pool

🔴 Start the airdrop bot https://t.co…"
27,1491244946279768066,1490580597852770306,2022-02-09 02:57:55+00:00,0,0,,"RT @OG_NFTz: 🎁Whitelist Giveaway🎁

We are giving away 10 Whitelist spots for @MutedApes 

Rules - 

✅♥️ &amp; RT 
✅Follow @MutedApes 
✅Join Dis…"
28,1491244946577584131,1482364856728653825,2022-02-09 02:57:55+00:00,0,0,,"RT @TaylorMusk7: This is real 😂🔥🔥

How has the market been for you? 😎📈

#Bitcoin #Crypto #cryptocurrecy #Metaverse #Ethereum #BNB #NFTs #ET…"
29,1491244947076694017,1355907099012853768,2022-02-09 02:57:56+00:00,0,0,,I just stole someone’s #Bitcoin #BTC https://t.co/PXxpKS1SHX
30,1491244948947374081,1476985797056204800,2022-02-09 02:57:56+00:00,0,0,,"Check out the NEW Astro Mission NFT on OpenSea! Claim yours now! 
 #NFT #nftart #NFTGiveaway #NFTCollection #NFTartist #UPCOMINGNFT #PolygonNFT #MentalHealthAwareness #selfcare #DYOR #love #cryptocurrency #100xgem #SpaceX #BTC #MetaverseNFT  https://t.co/voQAYyB1BY via @opensea"
31,1491244949680975872,1401547208600678406,2022-02-09 02:57:56+00:00,0,0,,"RT @WeirdosNFT: THIS IS HAPPENING! #GIVEAWAY 🎁

Prizes : 
🏆1 x #NFT 
🏆5 x WL Spots! 

1️⃣ Follow @WeirdosNFT 
2️⃣ Like ❤️ &amp; RT
3️⃣ Tag Frie…"
32,1491244950758977537,1473395447280676872,2022-02-09 02:57:56+00:00,0,0,,Drop your #ETH adress #NFT art.  Like &amp; RT 🖼️
33,1491244951765921792,1460913522003496960,2022-02-09 02:57:57+00:00,0,0,,"RT @MarkCrypt0__com: Thank you @@EtherealartNFT x @theothersideNFT for Giving me 10 WL Spots

We are dropping: 
- 5 whitelist spots for #th…"
34,1491244954995159044,1481220302353084416,2022-02-09 02:57:57+00:00,0,0,,"RT @toshiwatcher: Artwork title: Cypherpunk #122
by Artist: m3tavers3 @m3tavers3
was just sold on Raretoshi for 0.00015 BTC
https://t.co/iO…"
35,1491244955977027592,1451715416364048386,2022-02-09 02:57:58+00:00,0,0,,"RT @lotascapital: 🚨Uçuşa Geçen #SHIB 'den Bir Yeni Haber Daha Geldi!🚨

🏆7 Şubat 2022

💥TOP 5 -En Çok Kazandıran ve Kayıp Yaşayan Altcoinler…"
36,1491244957856055296,868367060686049281,2022-02-09 02:57:58+00:00,0,0,,"RT @Nafty_Official: 😈 NaftyAngels NFT Drop

🌪 https://t.co/TyCxso1gPi

🔥 https://t.co/PJotJuS58t

😈😈 Our Angels Bring you Passive Income!
😈…"
37,1491244957981896704,1472940245192613894,2022-02-09 02:57:58+00:00,0,0,,"RT @AirdropStario: 💧 Punisher Airdrop 💧

🏆 Task:          ➕ Up to 6000 PNSR (~$40)

👨‍👩‍👧 Referral:   ➕ 300 PNSR (~$2)

🔛 Airdrop Link &amp; In…"
38,1491244958384209920,1359037036498477057,2022-02-09 02:57:58+00:00,0,0,,"RT @CryptoPhd2019: Lets look into some TOP METAVERSE Projects Features VS @Plato_Farm

🔥 $PLATO $MARK @Plato_Farm
📈 $WANA $WAI @Wanaka_Farm…"
39,1491244959001112576,1478004804450283521,2022-02-09 02:57:58+00:00,0,0,,"RT @AirdropStario: 💧 NFTOCEAN Airdrop 💧

🏆 Task:          ➕ 10 NO

👨‍👩‍👧 Referral:   ➕ 10 NO

🔛 Airdrop Link &amp; Information: https://t.co/LL…"
40,1491244960154525698,1476778745855840257,2022-02-09 02:57:59+00:00,0,0,,"RT @CryptoRonnin: These NFT's Mine #Bitcoin 

To celebrate their launch, They are giving away: $1000 SOL and 3x NFT's

- Joint ownership in…"
41,1491244962331369472,1445898517499682823,2022-02-09 02:57:59+00:00,0,0,,"RT @MarkCrypt0__com: Thank you @@EtherealartNFT x @theothersideNFT for Giving me 10 WL Spots

We are dropping: 
- 5 whitelist spots for #th…"
42,1491244962939543553,1262413427563040769,2022-02-09 02:57:59+00:00,0,0,,"RT @CryptoRonnin: These NFT's Mine #Bitcoin 

To celebrate their launch, They are giving away: $1000 SOL and 3x NFT's

- Joint ownership in…"
43,1491244964579536896,1488763954428104706,2022-02-09 02:58:00+00:00,0,0,,"@davidgokhshtein @EverRise The greatest division of wealth of the century, will soon take place with the BlueSparrow💯💥

#ETH
#BlueSparrow
#BlueSparrowtoken
#BlueSparrowCommunity
#BestDrawToken
#Bluesparrowcharity
@BlueSparrowETH
#web3
#Bitcoin
@BluesparrowC
Ty"
44,1491244965540040705,1488686049790672897,2022-02-09 02:58:00+00:00,0,0,,"RT @Gina52939786: I will send to 10 people 2.7 #ETH with 10 Free #NFT
You must  Follow &amp; RT | 24 hours⏰
Drop your $ETH wallet address👇"
45,1491244966982524932,1383374952158556164,2022-02-09 02:58:00+00:00,0,0,,"RT @RewardHunters: 🎁 $RHT Giveaways

🥇 40k $RHT + NFT
🥈 30k $RHT + NFT
🥉 20k $RHT + NFT 

⏰end 72h

⚠️ Rules: 
1️⃣ Reply:
✅Tag 03 influence…"
46,1491244967981109250,1461895683871412225,2022-02-09 02:58:01+00:00,0,0,,"RT @NorrisAdamD0ge: Thank you @TsukiNFT x @TastyBonesNFT for Giving me 10 WL Spots

We are dropping: 
- 5 whitelist spots for #TSUKI
- 5 wh…"
47,1491244967838490626,1221992407996293123,2022-02-09 02:58:00+00:00,0,0,,"RT @BballWWPickups: With the news of @Dsabonis11 being moved to the @SacramentoKings, Goga should be grabbed in all 12-tram leagues!💪

Lots…"
48,1491244968203399170,842629386650226688,2022-02-09 02:58:01+00:00,0,0,,"FREE #NFT GIVEAWAY

#RT &amp; #Follow and Drop your #ETH address 

https://t.co/WJoo7uk9v1

#NFTs #NFTGiveaways #NFTCommumity #nftcollectors"
49,1491244972628410370,1479774980707659778,2022-02-09 02:58:02+00:00,0,0,,@metaversekingz Never won #ETH....
50,1491244972687114246,1471792776106762242,2022-02-09 02:58:02+00:00,0,0,,"RT @AirdropStario: 💧 VIP2FAN Airdrop 💧

🏆 Task:          ➕ $30 worth of V2F Coin

👨‍👩‍👧 Referral:   ➕ $30 worth of V2F Coin for top 100 ref…"
51,1491244972745850880,1459931094158135299,2022-02-09 02:58:02+00:00,0,0,,"@ProJared The greatest division of wealth of the century, will soon take place with the BlueSparrow💯💥

#ETH
#BlueSparrow
#BlueSparrowtoken
#BlueSparrowCommunity
#BestDrawToken
#Bluesparrowcharity
@BlueSparrowETH
#web3
#Bitcoin
@BluesparrowC"
52,1491244974343483393,1587794935,2022-02-09 02:58:02+00:00,0,0,,RT @foxycuddels: All brands are scam #NFT #ETH
53,1491244975312732160,1461634848804597762,2022-02-09 02:58:02+00:00,0,0,,"Hopefully this project is a success and then it becomes one of the best cryptos, I am enthusiastic about participating in this and also supporting it.
❤️❤️❤️
@ariffaisalkobir
@sinthiyasithi1
@newtoken13"
54,1491244979305742336,2706863894,2022-02-09 02:58:03+00:00,0,0,,"RT @AirdropDet: 🔍 New #Airdrop: Zetly

💲Reward: Up to 4,285 ZET (~$30) + 5M ZET (~$35K) referral pool

🔴 Start the airdrop bot https://t.co…"
55,1491244979985223683,1407272895038955525,2022-02-09 02:58:03+00:00,0,0,,"RT @OfficialTravlad: $30,000 #BTC Giveaway, 30 x $1,000. 100% legit drawn live on stream 23rd Feb. 

To enter:

1. Retweet and follow mysel…"
56,1491244980379127808,1274325549364600833,2022-02-09 02:58:03+00:00,0,0,,"RT @ladyincrypto: $50 GIVEAWAY ~ 4 HOURS ⏳️ 

- RT &amp; Like/RT the tweet below 👇🏻"
57,1491244980551454724,1424018383591329795,2022-02-09 02:58:04+00:00,0,0,,"@VitalikButerin #Elon #Shinja #Eth #Saitama #Memecoin #ERC #BTC
#Saitoki #Shiba #Doge

Saitoki

🕹Unique NFT game| 🔐Liquidity locked &amp; burned | 🧲1% redistribution | ⚖️ 6% game development | 💶6% marketing wallet

💬 Telegram:
 https://t.co/4q9AFn8YZP

🐦 Twitter: 
https://t.co/Qgnn5x4O5i"
58,1491244981453193217,1458424993566494728,2022-02-09 02:58:04+00:00,0,0,,RT @Cryptwallstreet: I'm giving away my OTTY #NFT worth 10 #ETH or $30K to one lucky follower 🚀 @OttyNFT @defi_holdings #NFTCommmunity #NFT…
59,1491244981952348162,1469912632824000516,2022-02-09 02:58:04+00:00,0,0,,"The project is implemented very professionally and has a clear development plan. Made by a very professional and experienced team. Without a doubt, 
@MdJamal42834 
@arifakhatun5245 
@sujon9562380

#Airdrops #Zetly #Bitcoin #AirdropDet #Crypto #ETH #Zeta"
60,1491244982493396993,194299334,2022-02-09 02:58:04+00:00,0,0,,"RT @nftengineer: 🎉#NFTGiveaway🎉

🎁Prize :
🥇1x Random #NFT💸💰

❕Rules :

1⃣ RT &amp;❤️
2⃣ Follow me👍
3⃣ Join my pinned giveaway📌

⏰Ends in 48hrs⏰…"
61,1491244982526967812,1383785444836462607,2022-02-09 02:58:04+00:00,0,0,,"RT @crypt_archangel: Which project will make more millionaires in 2022?

@InuKishu @RealFlokiInu @BabyDogeCoin @MicroPetsBSC 

#crypto #ETH…"
62,1491244983621681158,2977173156,2022-02-09 02:58:04+00:00,0,0,,"RT @SteveNFTerjpeg: Thank you @SoulZ_NFT x @theothersideNFT for Giving me 10 WL Spots

We are dropping: 
- 5 whitelist spots for #soulznft…"
63,1491244983680397312,3391134699,2022-02-09 02:58:04+00:00,0,0,,"@moonlight_bsc #ETH
@puutzz
@Diego300895
@stniogomes"
64,1491244984418582534,2517368630,2022-02-09 02:58:04+00:00,0,0,,"RT @BAYCBlackList: Free #NFTGiveaway 🎉🎉 to enter:
- Follow @BAYCBlackList 
- Like &amp; RT &amp; Tag 3 Friends
- Drop your #ETH address,

@BoredApe…"
65,1491244984703815680,1450780953287163914,2022-02-09 02:58:05+00:00,0,0,,"RT @gkhosts: $30 | 420.000 IDR 

RT &amp; Like/RT the tweet below 👇🏻

End 4 hour"
66,1491244985349718018,1450138309116583938,2022-02-09 02:58:05+00:00,0,0,,"RT @VioletEmoji_NFT: 🎁 #GIVEAWAY 🎁

🎉 Prizes :

🏆 1 x #NFT 🌈
🏆 5 x WL Spots! ✨

❕Rules :

1️⃣ Follow ME &amp; @invsblepunks
2️⃣ ❤️ &amp; RT
3️⃣ Tag…"
67,1491244989522743297,1436118759039660093,2022-02-09 02:58:06+00:00,0,0,,"RT @ladyincrypto: $50 GIVEAWAY ~ 4 HOURS ⏳️ 

- RT &amp; Like/RT the tweet below 👇🏻"
68,1491244990798135296,829760229541834752,2022-02-09 02:58:06+00:00,0,0,,"RT @p_zaree: @davidgokhshtein @EverRise I will never ask you, to buy or sell, i’m just asking you, just never lose🔥🤩

""Suzume""

#ETH
#BlueS…"
69,1491244991590461444,1488763954428104706,2022-02-09 02:58:06+00:00,0,0,,"@davidgokhshtein @EverRise The greatest division of wealth of the century, will soon take place with the BlueSparrow💯💥

#ETH
#BlueSparrow
#BlueSparrowtoken
#BlueSparrowCommunity
#BestDrawToken
#Bluesparrowcharity
@BlueSparrowETH
#web3
#Bitcoin
@BluesparrowC
Yu"
70,1491244991704104961,1320700960826687489,2022-02-09 02:58:06+00:00,0,0,,"RT @ExchangeWhales: 🚀🚀🚀 $1,410,920 BTCUSDT LONGED @$43,313.00 on #Binance (2:57:38 UTC) #BTC #cryptocurrency"
71,1491244992282914817,1368094582416633860,2022-02-09 02:58:06+00:00,0,0,,"RT @LaserHodl: Challenge is currently at 8/10. Only 2 more pledges needed to unlock the full billion sats for #FreedomConvoy2022!

Who will…"
72,1491244994019360768,1442698470062637058,2022-02-09 02:58:07+00:00,0,0,,Amazing project
73,1491244998377238531,1406516703232724993,2022-02-09 02:58:08+00:00,0,0,,RT @ball82811: #ZADA PASSIVE INCOME JOIN NOW LEARN MORE #btc  #eth #sol $bnb $ada $eth $btc  https://t.co/9Y7TDpL7Mh
74,1491245001686536195,299192647,2022-02-09 02:58:09+00:00,0,0,,"RT @TheLegendsNFTs: 🚨 .5 ETH GIVEAWAY (~$1500) 🚨
 
1️⃣ Delist OR list your Legend #NFT at/above .5 ETH
​​2️⃣ Snapshot: Friday, Feb 11
3️⃣ E…"
75,1491245001640407040,1487258415948877824,2022-02-09 02:58:09+00:00,0,0,,"RT @hddenpromo: HIDDEN SPECIAL GIVEAWAY 👁‍🗨 🎁

Just drop your wallet address, RT &amp; Follow ⬇️

#ETH #SOL #NFT #NFTGIVEAWAY #BTC #OPENSEA #HI…"
76,1491245001669746691,1320700960826687489,2022-02-09 02:58:09+00:00,0,0,,"RT @Bitcoin8News: The $BTC price is at $43,326.52 right now.
🟢 Compared to the last tweet, the price has increased by $73.73 (0.17%).
🔴 In…"
77,1491245002684776449,3429485026,2022-02-09 02:58:09+00:00,0,0,,"RT @HallsArgentina: GLOBAL BEARS CLUB GIVEAWAY 🌎

NFT Giveaway 💥
+ 5 WL 🎁

To enter 
- Follow @globalbearsclub with 🔔
- RT this 
- Tag 3 fr…"
78,1491245003980808192,1455626687761113089,2022-02-09 02:58:09+00:00,0,0,,RT @GeoffGr74476462: $SHINJA #ShinjaIsTheNext1000X #Shibnobi #KusariBlockchain #BUIDL #DojoSwap #Shinja #Katanawallet #Eth #BitCoin #BTC #D…
79,1491245005075218432,1428682108373929984,2022-02-09 02:58:09+00:00,0,0,,"RT @AirdropStario: 💧 UnitedEmirateCoin Airdrop 💧

🏆 Task:          ➕ Up to 1000 UEC (~$80)

👨‍👩‍👧 Referral:   ➕ 50 UEC (~$4)

🔛 Airdrop Lin…"
80,1491245005012598786,1433459709567250436,2022-02-09 02:58:09+00:00,0,0,,RT @Verse_Worlds: Verse Worlds listed on #ICO Announcement. #IDO #Presale
81,1491245005734051847,1144131067281993729,2022-02-09 02:58:10+00:00,0,0,,"RT @investwithnft: 5/13 Posting my @SpookyBoysCC holdings. Which one will get more likes, retweets? LETS GO @SpookyBoysCC #SBCC #Spookyszn…"
82,1491245006400933891,1461634848804597762,2022-02-09 02:58:10+00:00,0,0,,"RT @zombiecryptow: Run fast!!! Airdrop launched...

click https://t.co/TQvhAR3FP5

  💰Reward: 100 ZCW~10$
👥 Referral: 50 ZCW~5$
➕ Top 25 Ge…"
83,1491245006711320584,1393436856486793219,2022-02-09 02:58:10+00:00,0,0,,"RT @AirdropStario: 💧 NFTOCEAN Airdrop 💧

🏆 Task:          ➕ 10 NO

👨‍👩‍👧 Referral:   ➕ 10 NO

🔛 Airdrop Link &amp; Information: https://t.co/LL…"
84,1491245008519036931,1469414855417466892,2022-02-09 02:58:10+00:00,0,0,,"RT @CoinnCorner: #MEXCGlobal Borsası 10 Şubat saat 16:00’da $MGG #MetaGamingGuild listeliyor.
$MX ve $MGG tutarak $MGG stake edebilirsiniz.…"
85,1491245009202745344,1475411240973340674,2022-02-09 02:58:10+00:00,0,0,,"RT @LiamCruisse: Hey everybody👀

Which is your favourite #nft 💎
Shill it with me

 #nftcollectors #NFTdrops #NFTartists #opensea #OpenSeaNF…"
86,1491245009840254976,1440171779998113793,2022-02-09 02:58:10+00:00,0,0,,"RT @Wizardara: RETHINK @ReThinkAVAX Best Printer on #Avalanche using $ETH ink 🖨. $RETH
---
🔥 Big potential + dapp 
🔥 Good timing - get the…"
87,1491245009894768644,1018890643983171585,2022-02-09 02:58:11+00:00,0,0,,"RT @TheEuphorians: 🍄🍄🍄 800 presale spots available for grabs! 🍄🍄🍄

Join our Discord https://t.co/nVglpKiZT6

#NFTs #NFTProject #NFTCommumit…"
88,1491245010100322308,1060006136567349248,2022-02-09 02:58:11+00:00,0,0,,"RT @samuraicats_nft: New York Are You Ready??
Samurai Cats will be in the city that never sleeps🔥😼⚔️
#NFTs  #NFTCollection  #NFTartist  #NY…"
89,1491245012281360385,1437224404933484544,2022-02-09 02:58:11+00:00,0,0,,"RT @CryptoRonnin: These NFT's Mine #Bitcoin 

To celebrate their launch, They are giving away: $1000 SOL and 3x NFT's

- Joint ownership in…"
90,1491245012491075593,488561222,2022-02-09 02:58:11+00:00,0,0,,"RT @ichimokudoc: How far will #btc correct? We have a flat TK lines, SSA, &amp; SSB. The chikou is above candles, but price is being rejected b…"
91,1491245012990177282,179978502,2022-02-09 02:58:11+00:00,0,0,,"Aprender sobre #Criptomoedas, #Bitcoin, etc… e participar desse ecossistema financeiro tecnológico, não está longe da sua realidade.
Rompa com as pseudo-barreiras intelectuais ou financeiras, que VOCÊ mesmo colocou se limitando.

#BTC #Crypto"
92,1491245013434388481,1020135916088823809,2022-02-09 02:58:11+00:00,0,0,,"RT @OfficialTravlad: $30,000 #BTC Giveaway, 30 x $1,000. 100% legit drawn live on stream 23rd Feb. 

To enter:

1. Retweet and follow mysel…"
93,1491245013602562052,1474958429210898437,2022-02-09 02:58:11+00:00,0,0,,"RT @AirdropStario: 💧 NFTOCEAN Airdrop 💧

🏆 Task:          ➕ 10 NO

👨‍👩‍👧 Referral:   ➕ 10 NO

🔛 Airdrop Link &amp; Information: https://t.co/LL…"
94,1491245014445604865,3002782232,2022-02-09 02:58:12+00:00,0,0,,"RT @NFTDre_: Benefits to a Deltanaut is unmatched 🔥 @Delta_Flare also launched their token today! Grab while it’s hot 🚀 

#NFT #Metaverse #…"
95,1491245014751789056,1469912632824000516,2022-02-09 02:58:12+00:00,0,0,,RT @natia_532: The project is implemented very professionally and has a clear development plan. Made by a very professional and experienced…
96,1491245015129260035,1165500069014986752,2022-02-09 02:58:12+00:00,0,0,,"RT @Gina52939786: I will send to 10 people 2.7 #ETH with 10 Free #NFT
You must  Follow &amp; RT | 24 hours⏰
Drop your $ETH wallet address👇"
97,1491245015305101314,1430492798742978560,2022-02-09 02:58:12+00:00,0,0,,"RT @AirdropStario: 💧 UnitedEmirateCoin Airdrop 💧

🏆 Task:          ➕ Up to 1000 UEC (~$80)

👨‍👩‍👧 Referral:   ➕ 50 UEC (~$4)

🔛 Airdrop Lin…"
98,1491245017171894272,1474886683271188481,2022-02-09 02:58:12+00:00,0,0,,"RT @ladyincrypto: $50 GIVEAWAY ~ 4 HOURS ⏳️ 

- RT &amp; Like/RT the tweet below 👇🏻"
99,1491245018262433792,1479042916764897281,2022-02-09 02:58:13+00:00,0,0,,"RT @AirdropStario: 💧 UnitedEmirateCoin Airdrop 💧

🏆 Task:          ➕ Up to 1000 UEC (~$80)

👨‍👩‍👧 Referral:   ➕ 50 UEC (~$4)

🔛 Airdrop Lin…"
100,1491245018543443971,900754062475489282,2022-02-09 02:58:13+00:00,0,0,,"RT @son10300: @BluesparrowC @davidgokhshtein @EverRise @BlueSparrowETH You will feel the explosion soon😍
#ETH
#bluesparrow🚀 
#bluesparrow💯…"
101,1491245018639929347,4850017483,2022-02-09 02:58:13+00:00,0,0,,"@Cryptogemsguru @equitycoinbsc #Altura Statistics
@altura_nft #ALU #NFTGaming #ETH #MATIC #videogames #NFTCommunity #BSCGems
🕊114K+ Twtr Flwrs
🔀Over 1 Mn Transfers of ALU
💪70,000+ $ALU Holders
🤑200,000,000+ MCap
👾Largest NFT-Gaming Mkt plc
💰$900,000+ NFT Vol
🎨500+ Collections Created
💵15,000+ Trxns"
102,1491245018614734850,1490317469399261184,2022-02-09 02:58:13+00:00,0,0,,"LOVELY 😍CONTENT💫
Promote it on our IG 1.5 million+networks
Direct Message Us❤️
https://t.co/CxQ2NPgyXy"
103,1491245018925117442,1488763954428104706,2022-02-09 02:58:13+00:00,0,0,,"@davidgokhshtein @EverRise The greatest division of wealth of the century, will soon take place with the BlueSparrow💯💥

#ETH
#BlueSparrow
#BlueSparrowtoken
#BlueSparrowCommunity
#BestDrawToken
#Bluesparrowcharity
@BlueSparrowETH
#web3
#Bitcoin
@BluesparrowC
I"
104,1491245020279902209,1432518465412374528,2022-02-09 02:58:13+00:00,0,0,,RT @KANJIDAO: Drop your #ETH adress #NFT art.  Like &amp; RT 🖼️
105,1491245020577660929,1342086889466040321,2022-02-09 02:58:13+00:00,0,0,,"RT @BAYCBlackList: Free #NFTGiveaway 🎉🎉 to enter:
- Follow @BAYCBlackList 
- Like &amp; RT &amp; Tag 3 Friends
- Drop your #ETH address,

@BoredApe…"
106,1491245020816769025,900754062475489282,2022-02-09 02:58:13+00:00,0,0,,"RT @son10300: @BluesparrowC @davidgokhshtein @EverRise @BlueSparrowETH You will feel the explosion soon😍
#ETH
#bluesparrow🚀 
#bluesparrow💯…"
107,1491245021198446595,1481112573705883652,2022-02-09 02:58:13+00:00,0,0,,"RT @Carlo0sSlim: Thank you @TastyBonesNFT x @0xALINFT for Giving me 10 WL Spots

We are dropping: 
- 5 whitelist spots for #TastyBonesNFT
-…"
